Número de Autorización;Fecha de Transacción;Descripción;Valor Original;Tasa Pactada;Tasa EA Facturada;Cargos y Abonos;Saldo a Diferir;Cuotas
10163;2024-06-26;Mueblería;181484.27;0.0051761612565559174;0.010373189359691386;181484.27;0;1/1
75979;2024-05-29;Veterinaria;137007.96;0.01809660405493734;0.016624668063193945;137007.96;0;1/1
56420;2023-05-29;Estilista / Peluquería;498896.62;0.021943101126635185;0.032323972552597426;498896.62;0;1/1
28333;2021-10-24;Imprenta;450497.87;0.01689422853297914;0.020293655072611397;450497.87;0;1/1
43793;2021-02-14;Tienda de Moda;422172.98;0.008725585421566462;0.0223972320970497;422172.98;0;1/1
51757;2025-03-25;Celulares;479820.14;0.0013008258710612984;0.007681767257489258;479820.14;0;1/1
87621;2024-10-10;Suscripción Apps;368910.76;0.026856378670325393;0.006907784495399869;368910.76;0;1/1
25681;2024-02-03;Cine;149379.36;0.0075413347675417665;0.01110161119575063;149379.36;0;1/1
23859;2022-01-16;Cine;414329.8;0.019974739672183106;0.03230622835775478;414329.8;0;1/1
41133;2021-02-28;Pago de Servicios (Luz);239297.16;0.028833333532096123;0.0008319684490791213;239297.16;0;1/1
49623;2021-10-30;Taxi;110640.54;0.006999368572323176;0.02870128414253262;110640.54;0;1/1
50582;2022-03-08;Hotel;197155.83;0.01985968194243098;0.00880638678075642;197155.83;0;1/1
81398;2023-12-19;Pago de Servicios (Gas);135280.29;0.022734269282179646;0.011183003591821498;135280.29;0;1/1
88248;2023-01-23;Marketplace Local;44238.02;0.0011000456498730105;0.00757075346710657;44238.02;0;1/1
86157;2024-09-08;Tienda de Juguetes;205325.92;0.013675268986955562;0.031233156497038728;205325.92;0;1/1
89227;2025-03-24;Dietas Online;163410.9;0.02484055067526406;0.014375781629454902;163410.9;0;1/1
48211;2025-04-05;Dentista;133381.29;0.013187950921060143;0.017853023034881864;133381.29;0;1/1
64277;2025-07-26;Pago de Servicios (Teléfono);367578.67;0.015596830214415273;0.03393899456079035;367578.67;0;1/1
97027;2020-05-09;SUPERMERCADO;172277.85;0.0068411780450573795;0.006899474453547639;172277.85;0;1/1
16036;2021-09-15;Estilista / Peluquería;72969.82;0.012641501525636164;0.021959545101786628;72969.82;0;1/1
43230;2025-08-19;Restaurante;58377.33;0.00531847653024657;0.011564780633402329;58377.33;0;1/1
78816;2025-03-15;Libros Digitales;363988.46;0.026511597349767355;0.027041306049216868;363988.46;0;1/1
72466;2025-08-09;Reparaciones del Hogar;231869.47;0.0083559615034467;0.036749946765409686;231869.47;0;1/1
25592;2025-02-05;Entrenador Personal;446310.44;0.026735690657275938;0.03944575848555489;446310.44;0;1/1
94040;2021-03-14;Bolsos y Carteras;404530.05;0.02225269026953626;0.004414935200645727;404530.05;0;1/1
81211;2022-09-06;Clases de Música;167506.85;0.01235484182479559;0.016665122057507628;167506.85;0;1/1
13335;2024-11-01;Hotel;279090.2;0.002678743332608594;0.025559016459551206;279090.2;0;1/1
82657;2025-01-11;Florería Online;56565.65;0.008442369068709286;0.03669972652623675;56565.65;0;1/1
45125;2023-03-22;Accesorios de Celulares;336972.16;0.012704765565900429;0.0340932186918201;336972.16;0;1/1
78232;2025-09-01;Museo;333903.79;0.02376710182429158;0.03933888858573333;333903.79;0;1/1
62376;2023-02-01;Tienda de Moda;93928.46;0.0015653921431150674;0.02394850921415418;93928.46;0;1/1
18168;2022-12-06;Cine;44464.76;0.011748375862603766;0.02785009459859757;44464.76;0;1/1
89074;2022-10-15;Marketplace Local;356224.45;0.016363748806624518;0.020075078739372493;356224.45;0;1/1
49529;2022-04-02;Apps de Productividad;225963.29;0.004984606262968631;0.011085065675075173;225963.29;0;1/1
90920;2024-06-15;Escuelas de Baile;72477.89;0.020576238943185783;0.01304899791339885;72477.89;0;1/1
54308;2024-05-14;Ferretería;308788.84;0.016972846531247383;0.007115249268563946;308788.84;0;1/1
36039;2024-05-21;Estilista / Peluquería;402400.04;0.022276532692469254;0.011046088696649102;402400.04;0;1/1
17832;2024-07-19;Clases de Música;84433.87;0.023585286932821883;0.0360251231520246;84433.87;0;1/1
10188;2024-04-08;Pago de Servicios (Internet);379515.55;0.021195295805007393;0.029919746869461045;379515.55;0;1/1
52448;2021-10-06;Escuelas de Idiomas;232413.48;0.02097411353971107;0.0009153315876328394;232413.48;0;1/1
34167;2023-12-30;Dentista;489083.81;0.008281295169117865;0.03166634667657416;489083.81;0;1/1
54762;2023-07-30;Suscripción Apps;85060.22;0.013161523769672459;0.02883272305860903;85060.22;0;1/1
53156;2024-10-05;Pago de Servicios (Internet);363195.53;0.020220472210453696;0.03203663302883673;363195.53;0;1/1
98033;2025-01-13;Gimnasio;251667.39;0.011369070708206414;0.008627209425882989;251667.39;0;1/1
74453;2023-06-05;Librería;443987.56;0.011458215607098535;0.00532524666785541;443987.56;0;1/1
60106;2024-04-24;Librería;364200.43;0.0139825063660558;0.011237360548268382;364200.43;0;1/1
87344;2023-01-28;Fotografía;94596.95;0.016392768677558647;0.00894692932044892;94596.95;0;1/1
79089;2022-12-27;Uber/Didi/Cabify;105992.06;0.02507973410826827;0.01354824090378977;105992.06;0;1/1
37972;2020-04-30;Barbería;409519.41;0.029563753879459184;0.034105471313574255;409519.41;0;1/1
93607;2022-10-10;Heladería;104966.92;0.025161145795793982;0.028258591297955406;104966.92;0;1/1
82913;2023-11-07;Videojuegos;475152.23;0.004772540701710349;0.029595759468587876;475152.23;0;1/1
22577;2023-02-14;Tienda de Deportes;51411.04;0.02993293806892058;0.008034475083777833;51411.04;0;1/1
41613;2021-04-30;Tienda de Mascotas;147929.92;0.025913632093537208;0.0018495210366013249;147929.92;0;1/1
28626;2021-11-17;Tienda de Mascotas;264617.61;0.0012405702446041766;0.01158098343693986;264617.61;0;1/1
72527;2021-06-10;Bar;195382.11;0.010921432401092664;0.03753820167131462;195382.11;0;1/1
96133;2020-07-04;Estacionamiento;239929.03;0.02719457576386862;0.014126292111816721;239929.03;0;1/1
31155;2022-08-11;Tienda de Juguetes;138536.3;0.018073459855340562;0.03379174499276868;138536.3;0;1/1
48951;2023-12-11;Taxi;224145.45;0.025198514142101364;0.028373481411539028;224145.45;0;1/1
29727;2024-12-28;Celulares;331697.12;0.02419615827460404;0.021487283180872754;331697.12;0;1/1
23280;2020-08-01;Panadería;433660.48;0.0030763718594931655;0.029959045031032874;433660.48;0;1/1
29293;2025-01-27;Licorería;446283.45;0.021397708487797415;0.039843927221176724;446283.45;0;1/1
66251;2025-01-05;Tienda de Manualidades;111715.89;0.023558045797682416;0.0036284349077810507;111715.89;0;1/1
18008;2025-01-25;Pago de Servicios (Agua);190158.36;0.016728569861854795;0.028109533288821136;190158.36;0;1/1
67748;2023-10-09;Colegio;189696.88;0.01459504419531624;0.022892461983641425;189696.88;0;1/1
59667;2025-08-09;SUPERMERCADO;390642.27;0.015933695385211288;0.006919202505945936;390642.27;0;1/1
23849;2020-09-23;Librería;313206.48;0.028881528532261877;0.02883153491686457;313206.48;0;1/1
56834;2024-06-02;Gasolina;126576.72;0.010607259176499143;0.020633485080311785;126576.72;0;1/1
45881;2022-10-01;Apps de Productividad;365104.22;0.005084271369870351;0.011935529714027835;365104.22;0;1/1
55864;2025-06-22;Seguros de Auto;74340.26;0.02370917444954332;0.03520211227869072;74340.26;0;1/1
90782;2024-03-03;Suscripción Apps;214859.01;0.010154845057506629;0.002531781594652407;214859.01;0;1/1
87915;2025-01-14;Suscripción Apps;115906.87;0.02477509305120636;0.013171934824362302;115906.87;0;1/1
24656;2023-03-09;Panadería;311852.59;0.011079543077504864;0.03471641404913706;311852.59;0;1/1
84218;2022-06-02;Tienda de Electrodomésticos;122283.79;0.02217951490661677;0.031219533928194956;122283.79;0;1/1
58017;2023-01-14;Pago de Servicios (Internet);222410.26;0.004895053684922165;0.02786804763414613;222410.26;0;1/1
95395;2021-09-22;Clases de Música;222358.96;0.021903479616340846;0.00929574652999523;222358.96;0;1/1
63634;2020-03-12;Consolas;153163.63;0.014589683095767839;0.009186850235680067;153163.63;0;1/1
22278;2021-08-16;Pinturas;229736.36;0.006589945042781578;0.025021395498241842;229736.36;0;1/1
64254;2021-07-18;Electrónica;23724.59;0.00394522306507406;0.03741996243509363;23724.59;0;1/1
94692;2022-06-17;Libros Digitales;189419.59;0.01656356181338536;0.030838919010753422;189419.59;0;1/1
58782;2022-07-23;Transporte Público;336944.66;0.025295020458960236;0.0022228197496241453;336944.66;0;1/1
56679;2022-04-07;Clínicas;152716.63;0.020961773059329517;0.019775075403344288;152716.63;0;1/1
27562;2022-06-30;Revistas;430921.61;0.010230515587806913;0.030605126390185457;430921.61;0;1/1
16261;2024-08-03;Suscripción Apps;219741.73;0.011538252603343013;0.013323926361197337;219741.73;0;1/1
45242;2020-07-25;Escuelas de Baile;21420.32;0.027128813318351704;0.03237545594185231;21420.32;0;1/1
37267;2021-08-18;Cambio de Tarjeta;409863.49;0.012777478949186773;0.021181625117408988;409863.49;0;1/1
32700;2025-02-03;Videojuegos;211113.73;0.02930513941612512;0.01830729501499467;211113.73;0;1/1
95585;2025-07-16;Imprenta;377694.87;0.002653997821578721;0.013354581569273818;377694.87;0;1/1
17945;2025-05-18;Accesorios de Celulares;367055.25;0.015301301959224144;0.035167536477401916;367055.25;0;1/1
27429;2024-03-06;Revistas;325162.31;0.010022094822489593;0.011268713197243083;325162.31;0;1/1
48793;2023-03-14;Florería Online;342432.12;0.01465913876468556;0.024359177218948393;342432.12;0;1/1
81423;2020-05-23;Laboratorios Médicos;433407.78;0.004215981180262547;0.016956811668558378;433407.78;0;1/1
50131;2024-03-23;Pago de Servicios (Teléfono);104178.36;0.007694487317549338;0.02266453790206346;104178.36;0;1/1
94041;2024-07-01;Ajuste Banco;140776.21;0.013822707526548308;0.005888314020512056;140776.21;0;1/1
70153;2020-04-09;Tienda de Ropa;321793.85;0.012952409482672086;0.007280403963592281;321793.85;0;1/1
35743;2020-12-19;Barbería;458140.68;0.01904769383710442;0.015398672945597247;458140.68;0;1/1
62260;2021-10-02;Taxi;346226.2;0.01408000747978808;0.03226939070037199;346226.2;0;1/1
60832;2020-12-25;Celulares;279876.38;0.0068561714101965;0.0029443380539784414;279876.38;0;1/1
36803;2025-01-01;Créditos Hipotecarios;165135.53;0.02159759191276361;0.03504129150911985;165135.53;0;1/1
28692;2023-02-11;Pago de Servicios (Gas);100972.84;0.008426644110845082;0.029937280214669217;100972.84;0;1/1
55179;2023-10-22;Tienda de Ropa;43755.81;0.00981179996517521;0.0018901039070954794;43755.81;0;1/1
67429;2022-05-08;Escuelas de Idiomas;439330.56;0.0195278523239183;0.03495932536022936;439330.56;0;1/1
12347;2024-09-14;Alquiler de Vivienda;98436.26;0.008355544871148902;0.030714435631262058;98436.26;0;1/1
52687;2021-11-09;Ajuste Banco;346936.22;0.02992297275068333;0.022995543822005513;346936.22;0;1/1
26228;2022-06-17;Créditos Personales;469481.1;0.02231575352801897;0.013926254139236219;469481.1;0;1/1
31188;2024-08-28;Bolsos y Carteras;119445.64;0.0006161133208641078;0.030253632287643027;119445.64;0;1/1
32506;2023-12-22;Hotel;31230.17;0.016265415504398268;0.030773962707690377;31230.17;0;1/1
30500;2021-04-16;Universidad;213578.98;0.0005084596276657815;0.019445919646260572;213578.98;0;1/1
21448;2023-06-27;Dietas Online;271717.03;0.003709788817693159;0.02528149005842341;271717.03;0;1/1
14108;2025-08-19;Tienda de Moda;280827.26;0.008985157613073032;0.012899509794432907;280827.26;0;1/1
72374;2024-09-09;Barbería;36714.34;0.009596287002430114;0.028202256417397202;36714.34;0;1/1
70056;2024-09-22;Libros Digitales;182870.66;0.0094603523813538;0.017051141140949858;182870.66;0;1/1
25173;2021-11-11;Florería Online;288498.55;0.021001768430179146;0.0304861486180269;288498.55;0;1/1
78824;2023-03-06;Clases de Música;357188.96;0.012807769974001217;0.008119921035505967;357188.96;0;1/1
34911;2025-07-07;Barbería;258966.65;0.0030221716883248873;0.033890082290061546;258966.65;0;1/1
28036;2021-08-28;Suscripción Apps;121254.01;0.012625110367014249;0.03567446856899556;121254.01;0;1/1
63723;2020-07-07;Suscripción Apps;79051.06;0.013434793663402108;0.033996338573849635;79051.06;0;1/1
20209;2023-01-02;Psicólogo;305665.76;0.02819462431133521;0.00021727241111916485;305665.76;0;1/1
68390;2020-11-05;Conciertos/Eventos;69116.83;0.0068966144915910445;0.029746321381434168;69116.83;0;1/1
51672;2020-03-15;Alquiler de Vivienda;220039.01;0.020960065327472435;0.032706815706952455;220039.01;0;1/1
77459;2022-03-30;Bar;189821.24;0.01517474760065718;0.028657156840768812;189821.24;0;1/1
78726;2022-02-07;Gasolina;285027.51;0.023819409748037382;0.029740603454425148;285027.51;0;1/1
26526;2020-09-13;Libros Digitales;176101.46;0.01333694916781988;0.019801036516964618;176101.46;0;1/1
86509;2024-07-24;Aerolínea;192913.21;0.004915847347818466;0.037886105914465194;192913.21;0;1/1
86772;2020-03-26;Parque de Diversiones;211381.51;0.026702325614261266;0.02643442535190903;211381.51;0;1/1
52090;2021-10-01;Psicólogo;57437.36;0.016949576584216353;0.008209213406775917;57437.36;0;1/1
61427;2020-08-06;Hotel;258940.67;0.017619029014985455;0.013192296898830232;258940.67;0;1/1
40188;2023-07-23;Cafetería;276082.14;0.016383481505829346;0.013624622151607535;276082.14;0;1/1
60175;2021-05-06;Universidad;144585.8;0.002601566550184876;0.016190899557260736;144585.8;0;1/1
47008;2023-08-04;Electrónica;159273.51;0.004564187390176626;0.029453741188617877;159273.51;0;1/1
22659;2023-02-19;Cosméticos;35016.21;0.025097688270196393;0.02538709940553277;35016.21;0;1/1
13777;2022-02-17;Streaming (Netflix, Spotify);495793.05;0.010955885021757622;0.025210819112896524;495793.05;0;1/1
53395;2024-12-13;Apps de Productividad;311480.65;0.023769546049211675;0.017171057185904687;311480.65;0;1/1
32208;2022-01-06;Imprenta;228299.88;0.014755898500501024;0.03532158014862689;228299.88;0;1/1
56379;2021-06-20;Relojería;418566.12;0.027320825183923984;0.01648129012503127;418566.12;0;1/1
19014;2022-07-15;Escuelas de Baile;461291.65;0.02750219243561998;0.02632694489669262;461291.65;0;1/1
13194;2023-02-28;Accesorios;328543.56;0.0252920070808625;0.016313821065548774;328543.56;0;1/1
28750;2023-07-23;SUPERMERCADO;338755.41;0.016061739138901996;0.03509166587899376;338755.41;0;1/1
65139;2021-08-03;Seguros de Vida;86527.55;0.025406085174841574;0.014625767352931201;86527.55;0;1/1
81295;2022-10-31;Créditos Personales;194819.12;0.028754850314396826;0.031107702824156893;194819.12;0;1/1
87354;2024-02-08;Créditos Personales;394036.72;0.016886513471196053;0.02256224820444671;394036.72;0;1/1
47371;2021-10-20;Gimnasio;125109.21;0.0105085428566126;0.007383145124373947;125109.21;0;1/1
56464;2023-06-13;Reparaciones del Hogar;372160.73;0.026870507513812036;0.00690992089583891;372160.73;0;1/1
24013;2023-12-27;Consolas;395382.07;0.02902618189429563;0.01066243768093771;395382.07;0;1/1
58550;2024-06-25;Relojería;413794.48;0.029330400228567807;0.035841963802608234;413794.48;0;1/1
77700;2025-07-04;Relojería;372216.38;0.004045210362446979;0.028703291303833145;372216.38;0;1/1
45685;2024-11-18;Floristería;340620.7;0.020246228364644014;0.03310842530391417;340620.7;0;1/1
20665;2024-11-06;Florería Online;432045.15;0.007437602267378302;0.019693012590818855;432045.15;0;1/1
39119;2022-01-09;Pago de Servicios (Gas);460559.55;0.003880903877468811;0.022402283219921087;460559.55;0;1/1
86660;2020-04-02;Tienda de Instrumentos Musicales;389953.44;0.009678204037632615;0.014751562283676516;389953.44;0;1/1
65729;2023-08-01;Electricista;146203.55;0.025193716777824535;0.018777536716096818;146203.55;0;1/1
28632;2023-12-13;Estacionamiento;53100.69;0.017547099964548292;0.025255980197059245;53100.69;0;1/1
86352;2024-05-10;Cursos Online;401813.9;0.021346661957775896;0.030643034073476103;401813.9;0;1/1
65459;2024-03-11;Psicólogo;434511.44;0.029357551653802313;0.03261794161237394;434511.44;0;1/1
97320;2024-06-19;Estilista / Peluquería;51987.38;0.01069323114598999;0.017384630029516384;51987.38;0;1/1
19059;2024-03-06;Dietas Online;165992.16;0.024202492305663865;0.019504523714877545;165992.16;0;1/1
39940;2022-11-12;Tienda de Electrodomésticos;403194.91;0.029457641056424143;0.025543791098318527;403194.91;0;1/1
89770;2025-04-30;Transporte Público;295128.44;0.01974499079434578;0.009167218169557687;295128.44;0;1/1
29742;2025-06-19;Museo;129842.9;0.01022922834279167;0.02421484712171874;129842.9;0;1/1
94166;2020-03-24;Software;254823.41;0.011843705608095417;0.01799030688500347;254823.41;0;1/1
97511;2022-01-12;Celulares;87770.42;0.02090349573342499;0.01971335745504212;87770.42;0;1/1
25146;2024-09-17;Agencia de Viajes;132430.43;0.02851804132758191;0.0157289505616682;132430.43;0;1/1
91672;2025-03-26;Colegio;158089.33;0.013826774255382134;0.00942694310965382;158089.33;0;1/1
16478;2023-05-14;Mueblería;433736.41;0.01549756877282083;0.004461417603969143;433736.41;0;1/1
70454;2024-11-15;Gimnasio Virtual;104651.23;0.02832762053551123;0.02133967887645198;104651.23;0;1/1
74410;2022-06-16;Plomería;352908.38;0.02040974453921557;0.011407081275181757;352908.38;0;1/1
68337;2025-09-08;Dietas Online;403411.74;0.02534406392831669;0.01074080769761565;403411.74;0;1/1
23033;2021-05-05;Papelería;184232.55;0.006756613972525632;0.002140410108620836;184232.55;0;1/1
53083;2020-05-18;Centro de Estética;126804.21;0.022529482846776912;0.01929706550998216;126804.21;0;1/1
56836;2025-07-06;Laboratorios Médicos;151476.91;0.005289574452624779;0.004026486615979534;151476.91;0;1/1
61545;2023-10-26;Farmacia;317876.46;0.007241920059218524;0.008255822008112564;317876.46;0;1/1
47644;2021-08-25;Perfumería;71261.44;0.02785755731131097;0.019810566106357466;71261.44;0;1/1
15268;2020-04-27;Panadería;360829.83;0.018932990748143037;0.01675066161061215;360829.83;0;1/1
87918;2021-05-27;Pago de Servicios (Agua);440099.08;0.00987220785193289;0.026797117344803216;440099.08;0;1/1
80894;2025-04-09;Clínicas;316518.38;0.027726329778080216;0.03184074348664051;316518.38;0;1/1
50336;2020-11-05;Dentista;141877.85;0.0072024852722443475;0.01773318662883201;141877.85;0;1/1
18980;2022-02-04;Entrenador Personal;104093.86;0.011660487464037646;0.03716160296110936;104093.86;0;1/1
77372;2024-08-09;Avance en Efectivo;458200.37;0.024707818282195492;0.004091702217391164;458200.37;0;1/1
44584;2020-07-28;Pago de Servicios (Luz);379158.11;0.002906669958458926;0.02667914552847848;379158.11;0;1/1
21899;2023-03-04;Taxi;438650.69;0.024914022418679148;0.006120681872882514;438650.69;0;1/1
34702;2025-06-04;Pago de Servicios (Internet);487273.18;0.027401982503063756;0.034221930740943665;487273.18;0;1/1
93680;2020-03-17;Pago de Servicios (Luz);257947.45;0.01798808814672192;0.038953266173240984;257947.45;0;1/1
46790;2022-10-06;Accesorios de Celulares;364947.99;0.028588679277082786;0.03976825691415206;364947.99;0;1/1
61593;2025-05-27;Taxi;439200.51;0.02894132633542454;0.011275262014106313;439200.51;0;1/1
10798;2024-07-19;Zapatería;335546.79;0.005482271232229422;0.02469118165494058;335546.79;0;1/1
29053;2024-03-23;Aerolínea;201130.72;0.009745895756690928;0.0014741375202928886;201130.72;0;1/1
58526;2021-01-26;Mueblería;421946.17;0.027137127709329033;0.0358018522481349;421946.17;0;1/1
30907;2024-12-12;Barbería;97749.45;0.026514936442143467;0.027770717716178513;97749.45;0;1/1
